club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season,country,involved_country
Desportivo Aves (- 2020),André Ferreira,23.0,Goalkeeper,Benfica B,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Desportivo Aves (- 2020),Bruno Gomes,22.0,Centre-Forward,GD Estoril Praia,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Desportivo Aves (- 2020),Vítor Costa,24.0,Left-Back,Inter de Lages,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Desportivo Aves (- 2020),Mama Baldé,23.0,Right Winger,Sporting CP U23,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Desportivo Aves (- 2020),Jonathan Buatu,26.0,Centre-Back,Rio Ave FC,"End of loanJul 17, 2020",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Portugal
Portimonense SC,Marcel,26.0,Defensive Midfield,Penafiel,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Portimonense SC,Jorge Pires,38.0,Centre-Forward,Penafiel,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Portimonense SC,Rúben Fernandes,33.0,Centre-Back,Gil Vicente FC,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Portimonense SC,Gleison Moreira,24.0,Right Winger,Penafiel,loan transfer,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Portimonense SC,Felipe Macedo,25.0,Centre-Back,Penafiel,loan transfer,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Portimonense SC,Brendon Lucas,24.0,Centre-Back,SC Covilhã,loan transfer,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Portimonense SC,Leonardo,26.0,Goalkeeper,Penafiel,loan transfer,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Portimonense SC,Carlos Daniel Henriques,25.0,Goalkeeper,SC Covilhã,loan transfer,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Portimonense SC,Fernandinho,24.0,Left Midfield,CD Fátima,?,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Portimonense SC,Jean Felipe,25.0,Right Midfield,GD Chaves,loan transfer,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Portimonense SC,Ruster,23.0,Left Midfield,Penafiel,loan transfer,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Portimonense SC,Theo Ryuki,23.0,Attacking Midfield,Retired,-,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Portimonense SC,Jackson Martínez,32.0,Centre-Forward,GZ Evergrande,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Portimonense SC,Lucas Fernandes,21.0,Attacking Midfield,São Paulo,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Portimonense SC,Paulinho Bóia,21.0,Left Winger,São Paulo,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Portimonense SC,João Carlos,24.0,Centre-Forward,Sampaio-RJ,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Portimonense SC,Vítor Tormena,23.0,Centre-Back,Gil Vicente FC,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Júnior Pius,23.0,Centre-Back,Royal Antwerp,€1.00m,out,Summer,1.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Christian,30.0,Central Midfield,,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Rui Correia,28.0,Centre-Back,Nacional,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Paulo Henrique,22.0,Left-Back,Penafiel,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Wagner,32.0,Left Winger,GD Chaves,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Diego Medeiros,26.0,Left Midfield,Mafra,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Barnes Osei,24.0,Right Winger,Coimbra,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Raúl Almeida,21.0,Centre-Forward,Águeda,loan transfer,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Pedro Marques,21.0,Centre-Back,Felgueiras,loan transfer,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Héctor Quiñónes,27.0,Left-Back,CD América,?,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Paul Ayongo,22.0,Centre-Forward,Mafra,loan transfer,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Abbas Ibrahim,21.0,Central Midfield,FC Arouca,loan transfer,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Simão Rocha,18.0,Left-Back,Amarante,loan transfer,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Gonçalo Gregório,24.0,Centre-Forward,Braga B,loan transfer,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Sodiq Fatai,23.0,Left Winger,GD Chaves,loan transfer,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Nininho,27.0,Right-Back,Without Club,-,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,André Leão,34.0,Defensive Midfield,Without Club,-,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Nathan Júnior,30.0,Centre-Forward,Without Club,-,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Bruno Leite,25.0,Right-Back,Anápolis-GO,"End of loanJun 30, 2018",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Denílson,25.0,Centre-Forward,Atlético-MG,"End of loanAug 18, 2020",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Elves Baldé,19.0,Right Winger,Sporting CP U23,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Rafael Barbosa,23.0,Attacking Midfield,Sporting CP U23,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Marcos Valente,25.0,Centre-Back,Vitória Guimarães SC,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Paços de Ferreira,Carlos Daniel Henriques,25.0,Goalkeeper,Portimonense SC,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Júnior Franco,24.0,Defensive Midfield,Mafra,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Ângelo Meneses,25.0,Centre-Back,Ararat-Armenia,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Deni Hočko,25.0,Central Midfield,Mouscron,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Pedrinho,21.0,Left Winger,Anadia FC,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Joel Monteiro,28.0,Right-Back,Casa Pia AC,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Nuno Afonso,20.0,midfield,AD Ninense,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Filipe Garcia,19.0,Left-Back,Louletano,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Nuno Castro,24.0,Goalkeeper,Salgueiros,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Ricardo Fernandes,24.0,Goalkeeper,Académico Viseu,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Fabinho,24.0,Central Midfield,Oliveirense,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Filipe Oliveira,25.0,Central Midfield,Vilafranquense,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Capela,33.0,Defensive Midfield,Penafiel,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Feliz,30.0,Right Winger,,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Ricardo Silva,38.0,Centre-Back,,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Fabrício Simões,34.0,Centre-Forward,Farense,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Jorge Miguel,28.0,Left-Back,Académico Viseu,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Luís Rocha,32.0,Centre-Back,Farense,loan transfer,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Hugo Gomes,24.0,Centre-Back,Varzim,loan transfer,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Gabriel Souza,22.0,Goalkeeper,Famalicão U23,-,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,José Amorim,20.0,Right-Back,Without Club,-,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Jorge Pereira,21.0,Defensive Midfield,Famalicão U23,-,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Lionn,31.0,Right-Back,Without Club,-,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Ivo Pinto,30.0,Right-Back,Dinamo Zagreb,"End of loanAug 2, 2020",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Eduardo Santos,21.0,Centre-Back,Fluminense U20,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,David Luís,24.0,Left-Back,Guimarães B,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Raphael Guzzo,24.0,Central Midfield,Reus Deportiu,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Pathé Ciss,25.0,Central Midfield,União Madeira,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Alhassane Sylla,23.0,Right-Back,União Madeira,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Víctor García,25.0,Right-Back,Vitória Guimarães SC,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Benny Ashley-Seal,20.0,Centre-Forward,Wolves U23,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
FC Famalicão,Damien Furtado,22.0,Left Winger,Rio Ave FC,"End of loanJun 30, 2019",out,Summer,,Liga Nos,2019,2019/2020,Portugal,Portugal
Gil Vicente FC,Vítor Tormena,23.0,Centre-Back,SC Braga,€1.25m,out,Summer,1.25,Liga Nos,2019,2019/2020,Portugal,Portugal
Gil Vicente FC,Rafa Pires,21.0,Goalkeeper,Praiense,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Márcio Meira,25.0,Attacking Midfield,Real SC,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,João Silva,19.0,Right Winger,Guimarães B,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Frédéric Maciel,25.0,Right Winger,Varzim,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Onyekachi Silas,23.0,Left Winger,Vilafranquense,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Rui Faria,27.0,Centre-Back,Trofense,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Gabriel Mejía,19.0,Centre-Forward,Águeda,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Dimba,26.0,Centre-Forward,Aparecida,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Júnior,21.0,Right-Back,Valadares Gaia,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Bruno Morais,21.0,Centre-Back,Aves U23,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Kellyton,24.0,Right-Back,Without Club,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Bruninho,21.0,Left Winger,Rio Ave U23,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Rui Gomes,21.0,Left Winger,Mafra,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Diogo Ramalho,20.0,Defensive Midfield,Varzim SC B,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,James Arthur,21.0,Central Midfield,Fafe,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Tiger,20.0,Defensive Midfield,Brito,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Tiago Gomes,25.0,Defensive Midfield,Gondomar,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Abdoullahi Tanko,21.0,Centre-Forward,GD Chaves,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Pedro Araújo,19.0,Right-Back,Vilaverdense,free transfer,out,Summer,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Kevin Lopez,18.0,Defensive Midfield,Leça,loan transfer,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Manuel Lopes,19.0,Centre-Back,Leça,loan transfer,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Henrique Brito,22.0,Left-Back,Without Club,-,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Emerson Crepaldi,21.0,Central Midfield,Without Club,-,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Marcos Espíndola,21.0,Goalkeeper,Without Club,-,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
Gil Vicente FC,Hugo Russo,24.0,Centre-Back,Without Club,-,out,Summer,,Liga Nos,2019,2019/2020,Portugal,Others
SL Benfica,Raúl de Tomás,25.0,Centre-Forward,Espanyol,€22.50m,out,Winter,22.5,Liga Nos,2019,2019/2020,Portugal,Others
SL Benfica,Gedson Fernandes,21.0,Central Midfield,Spurs,Loan fee:€4.50m,out,Winter,4.5,Liga Nos,2019,2019/2020,Portugal,Others
SL Benfica,Lisandro López,30.0,Centre-Back,Boca Juniors,€3.00m,out,Winter,3.0,Liga Nos,2019,2019/2020,Portugal,Others
SL Benfica,Caio Lucas,25.0,Left Midfield,Sharjah FC,Loan fee:€1.50m,out,Winter,1.5,Liga Nos,2019,2019/2020,Portugal,Others
SL Benfica,Oscar Benítez,26.0,Left Winger,Delfín SC,free transfer,out,Winter,0.0,Liga Nos,2019,2019/2020,Portugal,Others
SL Benfica,Germán Conti,25.0,Centre-Back,Atlas,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
SL Benfica,Ljubomir Fejsa,31.0,Defensive Midfield,Alavés,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
FC Porto,Bruno Costa,22.0,Central Midfield,Portimonense SC,?,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
FC Porto,André Pereira,24.0,Centre-Forward,Real Zaragoza,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
FC Porto,Renzo Saravia,26.0,Right-Back,Internacional,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Sporting CP,Bruno Fernandes,25.0,Attacking Midfield,Man Utd,€63.00m,out,Winter,63.0,Liga Nos,2019,2019/2020,Portugal,Others
Sporting CP,Fabrice Fokobo,25.0,Defensive Midfield,El Paso,free transfer,out,Winter,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Sporting CP,Mauro Riquicho,24.0,Right-Back,CD Fátima,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Sporting CP,Bruno Paulista,24.0,Defensive Midfield,CD Fátima,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Sporting CP,Carlos Jatobá,24.0,Central Midfield,CRB,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Sporting CP,Gelson Dala,23.0,Centre-Forward,Rio Ave FC,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Portugal
Sporting CP,Fernando,20.0,Centre-Forward,Shakhtar D.,"End of loanJan 19, 2020",out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Sporting CP,Jesé,27.0,Centre-Forward,Paris SG,"End of loanApr 22, 2020",out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Sporting CP,Yannick Bolasie,30.0,Left Winger,Everton,"End of loanApr 22, 2020",out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
SC Braga,Claudemir,31.0,Defensive Midfield,Sivasspor,€250Th.,out,Winter,0.25,Liga Nos,2019,2019/2020,Portugal,Others
SC Braga,Pablo Santos,27.0,Centre-Back,Rubin Kazan,Loan fee:€100Th.,out,Winter,0.1,Liga Nos,2019,2019/2020,Portugal,Others
SC Braga,Caju,24.0,Left-Back,Goiás EC,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
SC Braga,Lucas Cunha,22.0,Centre-Back,GD Estoril Praia,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
SC Braga,Ahmed Hassan,26.0,Centre-Forward,Olympiacos,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
SC Braga,Xadas,22.0,Attacking Midfield,Marítimo,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
SC Braga,Murilo de Souza,25.0,Right Winger,Sporting Gijón,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
SC Braga,Uche Agbo,24.0,Defensive Midfield,Standard Liège,"End of loanJan 20, 2020",out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Vitória Guimarães SC,Edmond Tapsoba,20.0,Centre-Back,Bay. Leverkusen,€20.20m,out,Winter,20.2,Liga Nos,2019,2019/2020,Portugal,Others
Vitória Guimarães SC,Alexandre Guedes,25.0,Centre-Forward,Vegalta Sendai,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Vitória Guimarães SC,Al Musrati,23.0,Defensive Midfield,Rio Ave FC,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Portugal
Vitória Guimarães SC,Rafa Soares,24.0,Left-Back,SD Eibar,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Vitória Guimarães SC,Miguel Oliveira,25.0,Goalkeeper,Leixões,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Vitória Guimarães SC,André Pereira,24.0,Centre-Forward,FC Porto,"End of loanJan 9, 2020",out,Winter,,Liga Nos,2019,2019/2020,Portugal,Portugal
Rio Ave FC,Jonathan Buatu,26.0,Centre-Back,Desportivo Aves (- 2020),loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Rio Ave FC,Gabrielzinho,23.0,Left Midfield,Moreirense,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Rio Ave FC,Ronan,24.0,Centre-Forward,Tondela,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
CS Marítimo,Luciano Nequecaur,27.0,Centre-Forward,Danubio FC,free transfer,out,Winter,0.0,Liga Nos,2019,2019/2020,Portugal,Others
CS Marítimo,Douglas Grolli,30.0,Centre-Back,Avispa Fukuoka,?,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
CS Marítimo,Marcão,24.0,Centre-Back,Sampaio Corrêa,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
CS Marítimo,Marcelinho,23.0,Left Winger,Londrina-PR,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
CS Marítimo,Leandro Barrera,28.0,Left Midfield,Mafra,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Vitória Setúbal FC,Milton Raphael,28.0,Goalkeeper,AA Portuguesa,?,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Vitória Setúbal FC,Kgaogelo Sekgota,22.0,Left Winger,Bidvest Wits FC,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Belenenses SAD,Jonatan Lucca,25.0,Central Midfield,Farense,free transfer,out,Winter,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Belenenses SAD,André Sousa,29.0,Central Midfield,Gaziantep FK,free transfer,out,Winter,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Belenenses SAD,Benny,22.0,Central Midfield,GD Chaves,?,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Belenenses SAD,Kikas,21.0,Centre-Forward,Vilafranquense,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Belenenses SAD,Guilherme Oliveira,24.0,Goalkeeper,Louletano,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Belenenses SAD,Rúben Ribeiro,24.0,Left-Back,CD Fátima,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Belenenses SAD,Hakim Ouro-Sama,22.0,Centre-Back,LOSC Lille B,"End of loanFeb 6, 2020",out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Boavista FC,Samuel Pedro,18.0,Left Winger,Benfica U23,€800Th.,out,Winter,0.8,Liga Nos,2019,2019/2020,Portugal,Others
Boavista FC,Stéphane Sparagna,24.0,Centre-Back,Vilafranquense,free transfer,out,Winter,0.0,Liga Nos,2019,2019/2020,Portugal,Others
Boavista FC,Perdigão,28.0,Right Winger,Leixões,?,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Boavista FC,Rafael Costa,29.0,Central Midfield,Damac FC,?,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Boavista FC,Edu Machado,29.0,Right-Back,Leixões,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Boavista FC,Walter Clar,25.0,Left-Back,Sol de América,"End of loanDec 1, 2019",out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
Moreirense FC,Caleb Gomina,23.0,Centre-Forward,Valadares Gaia,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
CD Tondela,Bruno Wilson,23.0,Centre-Back,SC Braga,€400Th.,out,Winter,0.4,Liga Nos,2019,2019/2020,Portugal,Portugal
CD Tondela,Bruno Monteiro,35.0,Central Midfield,Leixões,free transfer,out,Winter,0.0,Liga Nos,2019,2019/2020,Portugal,Others
CD Tondela,Pedro Silva,22.0,Goalkeeper,HB Köge,?,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
CD Tondela,Manu Sánchez,23.0,Right-Back,R. Majadahonda,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
CD Tondela,Rubilio Castillo,28.0,Centre-Forward,FC Motagua,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
CD Tondela,João Vigário,24.0,Left-Back,Nacional,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
CD Tondela,João Pedro,26.0,Central Midfield,Los Angeles,"End of loanDec 31, 2019",out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
CD Tondela,Denílson,24.0,Centre-Forward,Atlético-MG,"End of loanJan 18, 2020",out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
CD Santa Clara,Bruno Lamas,25.0,Attacking Midfield,Khor Fakkan,Loan fee:€150Th.,out,Winter,0.15,Liga Nos,2019,2019/2020,Portugal,Others
CD Santa Clara,Denis Pineda,24.0,Left Midfield,GD Estoril Praia,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
CD Santa Clara,Rodrigo Simão,19.0,Centre-Forward,SC Ideal,loan transfer,out,Winter,,Liga Nos,2019,2019/2020,Portugal,Others
